182132.14680, 3,   0.186, -1.552,  9.665, 4,   0.166, -0.020,  0.070
182132.16700, 3,   0.383, -1.608,  9.728
182132.18715, 3,   0.471, -1.396,  9.517
182132.20735, 3,   1.066, -1.535,  9.313
182132.22749, 3,  -0.556, -1.544,  9.063, 4,   0.034,  0.061,  0.039, 5,  -9.042,  5.913,-28.809, 81,  80.819,  8.597,  1.856, 82,  -0.293,  0.091, -0.057, 83,   0.318, -1.465,  9.691, 84,  -0.068,  0.036, -0.647
182132.24772, 3,   0.675, -1.773, 10.524
182132.26786, 3,  -0.067, -0.703,  8.630
182132.28804, 3,   0.065, -1.781, 10.520, 4,  -0.018, -0.012,  0.138, 5,  -8.484,  6.175,-29.237, 81,  75.741,  7.360,  1.810, 82,   0.004,  0.382,  0.203, 83,   0.310, -1.256,  9.721, 84,  -0.060,  0.027, -0.613
182132.30821, 3,   0.557, -0.134,  8.741
182132.32835, 3,   0.302, -0.645, 10.045
182132.34852, 3,   0.141, -0.140,  9.148
182132.36866, 3,   0.323, -0.823,  9.978, 4,  -0.042,  0.009, -0.097, 81,  73.776,  6.896,  1.702, 82,  -0.082,  0.398, -0.108, 83,   0.291, -1.177,  9.731, 84,  -0.057,  0.024, -0.600
182132.38887, 3,   0.144, -1.297,  9.119
182132.40901, 3,  -0.032, -2.159, 10.039
182132.42924, 3,  -0.231, -1.743,  9.250
182132.44935, 3,   0.194, -2.137,  9.908, 4,  -0.048,  0.008, -0.127, 5,   3.069, 18.233,-22.722, 81,  77.653,  8.093,  1.348, 82,  -0.250, -0.653,  0.172, 83,   0.231, -1.380,  9.706, 84,  -0.062,  0.035, -0.626
182132.46955, 3,   0.098, -1.989,  9.169
182132.48973, 3,   0.082, -2.157,  9.929
182132.50990, 3,  -0.347, -1.206,  9.166, 4,  -0.056, -0.010,  0.035, 5,  -8.147,  7.300,-27.599, 81,  73.980,  8.689,  1.106, 82,  -0.242, -0.327, -0.112, 83,   0.189, -1.481,  9.692, 84,  -0.066,  0.038, -0.601
182132.53007, 3,  -0.273, -2.226, 10.103
182132.55021, 3,  -1.417, -2.481,  8.620
182132.57038, 3,  -0.433, -3.566, 10.534
182132.59053, 3,  -0.886, -1.859,  9.986, 4,   0.038, -0.008,  0.294, 5,  -8.075,  7.390,-26.193, 81,  77.606,  9.893,  0.343, 82,  -0.766, -1.090,  0.192, 83,   0.059, -1.685,  9.661, 84,  -0.069,  0.052, -0.625
182132.61073, 3,  -0.710,  0.232,  8.490
182132.63087, 3,  -0.283, -3.176, 10.442
182132.65107, 3,  -1.039, -2.752,  8.903
182132.67118, 3,  -0.857, -2.825,  9.962, 4,   0.046, -0.006,  0.068, 5,  -8.069,  7.631,-27.754, 81,  78.913, 10.179, -0.926, 82,  -0.848, -0.940, -0.149, 83,  -0.159, -1.733,  9.651, 84,  -0.063,  0.063, -0.632
182132.69139, 3,  -1.120, -2.393,  9.376
182132.71156, 3,  -1.007, -2.907, 10.015
182132.73173, 3,  -1.345, -3.010,  8.948, 4,   0.175,  0.024, -0.167, 5,  -8.275,  7.307,-27.173, 81,  81.991, 10.786, -1.372, 82,  -0.747, -1.343,  0.128, 83,  -0.235, -1.835,  9.631, 84,  -0.063,  0.071, -0.652
182132.75190, 3,  -0.589, -3.589, 10.173
182132.77204, 3,  -1.033, -2.869,  9.623
182132.79225, 3,  -2.064, -3.473,  9.514
