-4.6364665,3.3066273
-3.9149523,2.5194883
-4.20928,2.691865
-4.746616,3.2544136
-5.164325,3.8677454
-5.3842664,4.299402
-5.4525733,4.534006
-5.425751,4.6037436
-5.381942,4.6126842
-5.289316,4.5779943
-5.226195,4.55904
-5.1580667,4.562974
-5.0556064,4.582286
-5.0005317,4.544735
-4.989624,4.4692755
-5.018413,4.402399
-5.0852895,4.3383837
-5.16057,4.255414
-5.23299,4.1964054
-5.2801967,4.171014
-5.2812696,4.2124987
-5.2322745,4.283309
-5.156636,4.398823
-5.0967336,4.5161247
-5.066335,4.6309233
-5.05507,4.7385693
-5.0457716,4.8401356
-5.030036,4.9341917
-4.949212,5.1333904
-4.7151446,5.6351423
-4.455507,5.761385
-4.326403,5.5396557
-4.449427,5.2517653
-4.675448,4.9932003
-4.896641,4.8333406
-5.033791,4.720688
-5.108714,4.659891
-5.1507354,4.6709776
-5.1793456,4.714966
-5.2061677,4.7693253
-5.2245855,4.813671
-5.217254,4.877329
-5.186856,4.950285
-5.130708,5.030036
-5.0600767,5.101919
-5.0218105,5.151272
-5.0450563,5.136609
-5.0323606,5.209565
-4.99624,5.286455
-4.971564,5.3465366
-4.9620867,5.3833723
-4.98873,5.365491
-5.0244927,5.3468943
-5.047381,5.339384
-5.054891,5.3458214
-5.0629377,5.3704977
-5.066335,5.4044724
-5.0670505,5.435586
-5.0756335,5.449176
-5.051315,5.4774284
-5.0105453,5.5178404
-4.9629807,5.5679083
-4.91184,5.6226254
-4.904866,5.6530237
-4.9383044,5.5789948
-4.9602985,5.556822
-4.9651265,5.5696964
-4.946172,5.5857897
-4.9113035,5.5958033
-4.9154162,5.605459
-4.938662,5.605459
-4.96155,5.5832863
-4.9940944,5.5618286
-5.015552,5.506754
-5.0159097,5.475998
-4.9967766,5.4724216
-4.948318,5.48172
-4.874289,5.5081844
-4.803121,5.535722
-4.7423244,5.5657625
-4.7054887,5.592942
-4.740536,5.798936
-4.7087073,5.907297
-4.644692,5.9223175
-4.5931935,5.871892
-4.617512,5.769968
-4.7208667,5.6551695
-4.9082637,5.5196285
-4.977286,5.4849386
-4.9082637,5.5053234
-4.77612,5.527854
-4.625559,5.5457354
-4.5213103,5.5571795
-4.437268,5.5224895
-4.4175982,5.4781437
-4.443884,5.4448843
-4.4864416,5.456686
-4.509151,5.596876
-4.4748187,5.718112
-4.407227,5.7857037
-4.336238,5.798936
-4.2849183,5.7617426
-4.2561293,5.7088137
-4.2387843,5.631566
-4.2387843,5.5514574
-4.243791,5.477071
-4.2452216,5.4262877
-4.2684674,5.398035
-4.323542,5.374074
-4.3693185,5.3744316
-4.375398,5.400896
-4.338026,5.400896
-4.2906404,5.366206
-4.2423606,5.301833
-4.2087436,5.242467
-4.1897893,5.2810907
-4.1636825,5.3783655
-4.084289,5.3590536
-4.0780306,5.289674
-4.0867925,5.2092075
-4.1289926,5.1641464
-4.1692257,5.130172
-4.178345,5.106926
-4.177451,5.107999
-4.182279,5.1687956
-4.181385,5.248189
-4.1722655,5.329728
-4.1559935,5.4198503
-4.1307807,5.5189133
-4.098952,5.6197643
-4.082501,5.684495
-4.075527,5.7263374
-4.0724874,5.7495832
-4.069984,5.7610273
-4.041016,5.842209
-4.051745,5.859375
-4.1289926,5.8590174
-4.2176843,5.866885
-4.294932,5.8904886
-4.360914,5.935192
-4.389167,6.0288906
-4.3820143,6.103635
-4.3700337,6.192684
-4.358232,6.301403
-4.302442,6.3382387
-4.234493,6.299615
-4.2434335,6.2652826
-4.2666793,6.2348843
-4.329264,6.260276
-4.39471,6.325364
-4.4344068,6.3732862
-4.458368,6.343603
-4.4780374,6.3489676
-4.5027137,6.2595606
-4.514873,6.164789
-4.491806,6.1422586
-4.465878,6.1415434
-4.460871,6.175518
-4.4642687,6.211996
-4.4730306,6.2463284
-4.4791102,6.2613487
-4.4855475,6.263137
-4.4914484,6.257415
-4.498601,6.2481165
-4.507363,6.2348843
-4.5209527,6.2298775
-4.529536,6.2327385
-4.449427,6.2652826
-4.4240355,6.2488317
-4.4056177,6.2009096
-4.379332,6.1855316
-4.342139,6.184101
-4.314244,6.1730146
-4.298866,6.165147
-4.292965,6.145835
-4.306197,6.1308146
-4.326582,6.126523
-4.341781,6.1329603
-4.3423176,6.1089993
-4.324615,6.052494
-4.3365955,5.982399
-4.3711066,5.9173107
-4.4569373,5.8937073
-4.4683814,5.883336
-4.4374466,5.8954954
-4.3945312,5.903363
-4.3480396,5.8865547
-4.289925,5.85258
-4.237354,5.80287
-4.193902,5.7696104
-4.159391,5.748868
-4.1395426,5.7406425
-4.127562,5.735278
-4.1052103,5.7091713
-4.064083,5.6598186
-3.999889,5.6090355
-3.9365888,5.5822134
-3.9972067,5.511403
-4.04495,5.4370165
-4.075706,5.356908
-4.100561,5.276799
-4.131496,5.215645
-4.1854978,5.1494837
-4.246652,5.0979853
-4.2893887,5.0783157
-4.3011904,5.1033497
-4.2695403,5.1727295
-4.216075,5.261779
-4.1695833,5.3215027
-4.166186,5.41842
-4.1953325,5.5242777
-4.239857,5.658746
-4.239142,5.7942867
-4.20624,5.9326887
-4.1329265,5.9359074
-4.0857196,5.909443
-4.06301,5.8840513
-4.0340424,5.843997
-3.995061,5.782485
-3.9185286,5.7502985
-3.8332343,5.7023764
-3.7634969,5.636215
-3.7370324,5.592227
-3.765285,5.471349
-3.8318038,5.3579807
-3.8906336,5.296111
-3.9496422,5.2349567
-3.9868355,5.261779
-4.00275,5.326867
-3.9922,5.4330826
-4.007399,5.71239
-4.013121,5.892992
-4.0481687,6.014228
-4.0878654,6.1039925
-4.1263103,6.1565638
-4.169047,6.1655045
-4.223585,6.165147
-4.280269,6.165862
-4.3040514,6.16765
-4.3176413,6.1665773
-4.3210387,6.195545
-4.317105,6.282449
-4.24093,6.370425
-4.153669,6.420493
-4.105389,6.4641237
-4.138291,6.503105
-4.1817427,6.545663
-4.2194724,6.60038
-4.2588115,6.6901445
-4.31031,6.815672
-4.3714643,6.9458485
-4.4435263,7.0785284
-4.4394135,7.108927
-4.396498,7.092476
-4.3310523,7.0534945
-4.2791963,7.039547
-4.266143,7.076025
-4.2695403,7.1332455
-4.280627,7.1944
-4.294753,7.225871
-4.3137074,7.2290897
-4.3124557,7.2448254
-4.292071,7.269144
-4.226625,7.2705746
-4.168868,7.262349
-4.10378,7.2512627
-4.03744,7.2516203
-3.9829016,7.237673
-3.9521456,7.187605
-3.9451718,7.1350336
-3.9927363,7.049918
-4.106283,6.9229603
-4.226625,6.8074465
-4.314065,6.718397
-4.351437,6.661892
-4.3489337,6.627202
-4.319966,6.597519
-4.2779446,6.5660477
-4.2384267,6.5191984
-4.224479,6.4576864
-4.2412877,6.3900948
-4.2663217,6.3786507
-4.3020844,6.367922
-4.3315887,6.3636303
-4.3358803,6.3968897
-4.322469,6.3757896
-4.3172836,6.177664
-4.3644905,6.046772
-4.3973923,5.977392
-4.400432,5.9251785
-4.361272,5.8676004
-4.3106675,5.798936
-4.265249,5.741
-4.2298436,5.69129
-4.1906834,5.664468
-4.150629,5.6540966
-4.0916204,5.6465864
-4.010439,5.645156
-4.068911,5.493164
-4.118979,5.434513
-4.137039,5.408764
-4.1250587,5.4320097
-4.0971637,5.4724216
-4.0656924,5.523205
-4.0377975,5.620122
-4.018128,5.7199
-4.0138364,5.807519
-4.022062,5.8819056
-4.0782094,5.8954954
-4.1540265,5.898714
-4.229307,5.9022903
-4.297793,5.884409
-4.352689,5.799651
-4.3913126,5.720973
-4.4057965,5.6569576
-4.397571,5.651593
-4.3838024,5.6973696
-4.379332,5.779624
-4.337311,5.8164597
-4.3020844,5.847931
-4.2791963,5.8779716
-4.2673945,5.9001446
-4.3117404,5.8808327
-4.4011474,5.8654547
-4.4807196,5.84507
-4.5492053,5.8293343
-4.591942,5.8647394
-4.623413,5.925536
-4.6375394,6.008148
-4.633069,6.064296
-4.605174,6.0789585
-4.574597,6.0578585
-4.547775,6.042838
-4.6463013,6.06966
-4.735172,6.1204433
-4.7873855,6.2012672
-4.78667,6.2838793
-4.778981,6.3711405
-4.812062,6.4623356
-4.8691034,6.549239
-4.916489,6.62899
-4.947245,6.6851377
-4.9172044,6.7048073
-4.8662424,6.712675
-4.8133135,6.718755
-4.8006177,6.7459345
-4.8381686,6.7999363
-4.8928857,6.853938
-4.9499273,6.896496
-5.1552057,6.8614483
-5.2689314,6.8496466
-5.342245,6.8053007
-5.4069757,6.741643
-5.4600835,6.692648
-5.5069327,6.6622496
-5.545199,6.6593885
-5.5525303,6.660104
-5.570948,6.6919327
-5.583644,6.738782
-5.594015,6.779909
-5.6167245,6.8178177
-5.6406856,6.850004
-5.6426525,6.780982
-5.431831,6.780982
-5.2825212,6.6854954
-5.1936507,6.543517
-5.1468015,6.3979626
