-4.8823357,3.858447
-3.9857626,3.6360025
-3.8135648,3.9167404
-4.0174127,4.4267178
-4.162967,4.8458576
-4.2663217,5.123019
-4.319966,5.2657127
-4.3374896,5.3275824
-4.330337,5.3504705
-4.298508,5.602598
-4.238069,5.726695
-4.196048,5.753875
-4.1529536,5.7148933
-4.1617155,5.6573153
-4.2076707,5.6169033
-4.2407513,5.5943727
-4.2691827,5.5840015
-4.213214,5.6004524
-4.1230917,5.6079626
-4.0367246,5.6136847
-3.9582253,5.620122
-3.9664507,5.64301
-4.01634,5.6848526
-4.071057,5.7302713
-4.1175485,5.7685375
-4.1193366,5.756736
-4.0934086,5.7245493
-4.044056,5.6819916
-4.0206313,5.68521
-4.0481687,5.639434
-4.073918,5.6569576
-4.067838,5.702734
-4.034579,5.750656
-3.9957762,5.7771206
-3.974855,5.7817698
-3.9773583,5.771041
-4.0052533,5.7656765
-4.0462017,5.7839155
-4.086435,5.817175
-4.1164756,5.849719
-4.1039586,5.8754683
-4.0302873,5.8858395
-3.9365888,5.887985
-3.845036,5.889058
-3.792107,5.897999
-3.8475394,5.9723854
-3.907621,5.9741735
-3.9859414,5.9301853
-4.0676594,5.8858395
-4.1109324,5.8647394
-4.0984154,5.8665276
-4.0608644,5.880475
-4.0154457,5.9040785
-3.9866567,5.9427023
-3.9773583,5.992055
-3.971815,6.0406923
-3.9619803,6.066084
-3.9294362,6.072879
-3.879547,6.067157
-3.8348436,6.0474873
-3.807664,6.0271025
-3.806591,6.0070753
-3.8148165,6.042838
-3.8457513,6.0578585
-3.9031506,6.0596466
-3.9725304,6.0482025
-4.0338635,6.0174465
-4.0656924,5.97775
-4.0619373,5.9291124
-4.059434,5.898714
-4.0555,5.8761835
-4.0887594,5.851507
-4.183531,5.830407
-4.295647,5.836129
-4.392743,5.8529377
-4.37361,5.8676004
-4.2749047,5.833268
-4.2175055,5.766034
-4.20624,5.713463
-4.3011904,5.693078
-4.4472814,5.6687593
-4.6173334,5.6169033
-4.761815,5.559683
-4.8585534,5.506754
-4.9211383,5.4541826
-4.9719214,5.4112673
-5.0209165,5.37014
-5.072415,5.3948164
-5.11837,5.4477453
-5.154133,5.5013895
-5.189359,5.5224895
-5.2056313,5.4531097
-5.2090287,5.352974
-5.1965117,5.2599907
-5.1766634,5.1805973
-5.169332,5.144477
-5.2390695,5.1119328
-5.318105,5.136609
-5.370319,5.187392
-5.403936,5.234599
-5.429685,5.3186417
-5.4332614,5.4599047
-5.417168,5.633712
-5.4003596,5.7971478
-5.369246,5.919099
-5.4100156,5.89478
-5.4650903,5.8597326
-5.503714,5.788207
-5.5323243,5.689144
-5.5927634,5.53751
-5.68074,5.3679943
-5.7887435,5.2456856
-5.999744,5.417347
-6.153524,5.354762
-6.239891,5.463481
-6.2434673,5.661249
-6.2357783,5.83899
-6.2779784,5.944133
-6.336272,5.9530735
-6.3731074,5.8790445
-6.3605905,5.7463646
-6.28227,5.5607557
-6.177306,5.336523
-6.092012,5.111575
-6.066978,4.9231052
-6.1095357,4.800439
-6.172836,4.714608
-6.2461495,4.6584606
-6.2204003,4.666686
-6.237209,4.5962334
-6.323397,4.536867
-6.344497,4.5404434
-6.301582,4.571557
-6.249368,4.6269894
-6.2107444,4.694581
-6.2021613,4.7700405
-6.2415004,4.891634
-6.266892,5.0786734
-6.220937,5.29325
-6.150663,5.421281
-6.0782433,5.5081844
-6.024778,5.52392
-6.0135126,5.4756403
-6.020844,5.379081
-6.0269237,5.2388906
-5.9339404,5.003929
-5.862057,4.8183203
-5.827546,4.6759844
-5.85562,4.595518
-5.914271,4.561186
-5.9695244,4.5461655
-6.0203075,4.5536757
-6.0868263,4.6030283
-6.1690807,4.621625
-6.2701106,4.7163963
-6.335914,4.7825575
-6.353259,4.8133135
-6.3502192,4.8179626
-6.3394904,4.8047304
-6.360948,4.780054
-6.431937,4.7568083
-6.5020323,4.724264
-6.601453,4.6788454
-6.7507625,4.540801
-6.8498254,4.470706
-6.91545,4.4471025
