182257.60469, 3,   0.020, -0.461, 10.962
182257.62490, 3,   0.529,  1.548,  8.533
182257.64504, 3,   0.402,  0.576, 10.157
182257.66524, 3,   2.303,  1.096,  9.877, 4,  -0.030,  0.030,  0.059, 5,  20.905,  1.219,-21.080, 81, 276.229, -3.238,  1.519, 82,   0.000,  0.000, -0.000, 83,   0.260,  0.554,  9.788, 84,   0.030,  0.009,  0.668
182257.68541, 3,  -1.997,  0.762,  9.253
182257.70555, 3,   0.103,  1.096,  9.606
182257.72576, 3,   1.421,  1.301,  9.862
182257.74590, 3,   0.405,  1.141,  9.641, 4,   0.061,  0.002,  0.050, 5,  20.580,  0.932,-20.967, 81, 279.256, -6.738,  0.728, 82,   0.545, -0.323,  0.503, 83,   0.417,  0.921,  9.754, 84,   0.049,  0.033,  0.647
182257.76610, 3,  -0.151,  0.679,  9.444
182257.78624, 3,   0.609,  1.083,  9.175
182257.80641, 3,   1.561,  1.093,  9.711
182257.82656, 1,  51.451059,  -2.593687,  50.6, 3,   1.442,  0.872,  9.973, 4,  -0.064,  0.007,  0.175, 5,  20.525,  1.501,-21.558, 6,  3978859.705, -180239.650, 4965010.619, 7,  0.000, 0.000, 0.000, 8, 1548593713000, 81, 277.601, -5.394,  2.436, 84,   0.049,  0.015,  0.659
182257.84679, 3,   1.012,  0.653, 10.062
182257.86699, 3,   1.251,  1.447,  9.030
182257.88710, 3,   1.169,  0.944,  9.696, 4,   0.043,  0.034,  0.232, 5,  21.521,  0.322,-21.693, 81, 277.398, -6.081,  4.025, 82,   0.781,  0.264, -0.222, 83,   0.688,  1.036,  9.727, 84,   0.063,  0.009,  0.660
182257.90731, 3,   1.110,  0.614,  9.947
182257.92742, 3,   0.858,  0.898,  9.505
182257.94762, 3,   0.616,  0.699,  9.434
182257.96776, 3,   0.472,  0.470, 10.351, 4,  -0.023,  0.066,  0.212, 5,  20.673, -1.707,-21.786, 81, 275.177, -5.499,  3.954, 82,   0.028, -0.027, -0.132, 83,   0.676,  0.938,  9.738, 84,   0.059,  0.007,  0.674
182257.98796, 3,   1.379,  0.852,  9.645
182258.00817, 3,   0.910,  0.760,  9.706
182258.02828, 3,   0.356,  1.247,  9.580, 4,   0.012,  0.137, -0.280, 81, 274.885, -5.521,  3.870, 82,   0.302,  0.013,  0.190, 83,   0.662,  0.941,  9.739, 84,   0.058,  0.008,  0.676
182258.04845, 3,   0.492,  1.796,  9.412
182258.06862, 3,   0.775,  2.265,  9.300
182258.08879, 3,   0.962,  1.829, 10.755
182258.10894, 3,  -0.640,  3.992,  8.036, 5,  21.393, -0.009,-22.186, 81, 277.132, -6.876,  3.472, 82,   0.258,  1.245, -0.080, 83,   0.594,  1.172,  9.718, 84,   0.065,  0.017,  0.662
182258.12917, 3,  -1.267,  2.887,  9.552
182258.14928, 3,   0.742,  1.624, 11.514
182258.16948, 3,   1.052,  1.900,  8.885
182258.18962, 3,   0.591,  3.358,  6.592, 4,   0.029,  0.097, -0.318, 5,  21.266,  0.095,-23.297, 81, 279.110, -7.794,  2.357, 82,  -0.899,  1.153,  0.141, 83,   0.403,  1.329,  9.708, 84,   0.065,  0.028,  0.648
182258.20983, 3,   1.358,  2.081,  9.118
182258.22997, 3,   2.168,  1.394, 10.957
182258.25014, 3,   2.086,  1.982,  8.605, 4,  -0.097,  0.173, -0.366, 5,  23.689,  1.198,-24.431, 81, 282.510, -8.898,  2.228, 82,   1.650,  0.795,  0.045, 83,   0.381,  1.516,  9.681, 84,   0.073,  0.033,  0.625
182258.27031, 3,   2.359,  1.798, 11.554
182258.29045, 3,   2.306,  3.359,  8.763
182258.31066, 3,   1.907,  2.813,  8.664
182258.33077, 3,   0.697,  3.790,  8.705, 4,  -0.081,  0.387, -1.201, 5,  22.559,  2.518,-22.421, 81, 286.019, -9.072,  1.460, 82,   1.518,  1.010, -0.066, 83,   0.250,  1.546,  9.681, 84,   0.071,  0.037,  0.601
182258.35097, 3,   0.452, -0.244, 12.574
182258.37111, 3,   0.269,  4.168,  7.813
182258.39138, 3,  -2.780,  1.725, 10.814
182258.41149, 3,  -2.234,  1.473,  7.276, 4,   0.143,  0.176, -1.513, 5,  23.486,  5.348,-20.876, 81, 290.987, -9.742, -1.022, 82,  -1.024,  0.633, -0.105, 83,  -0.175,  1.659,  9.664, 84,   0.065,  0.055,  0.564
182258.43169, 3,  -1.180,  2.993, 11.968
182258.45183, 3,   0.569,  1.190,  8.720
182258.47197, 3,  -2.494, -0.454, 11.432, 4,  -0.081,  0.089, -1.594, 5,  23.387,  6.511,-19.026, 81, 296.095, -9.119, -2.847, 82,  -0.802, -0.434,  0.736, 83,  -0.487,  1.552,  9.671, 84,   0.054,  0.063,  0.526
